Instance,Income
178716,49848.28906
178717,264381.4688
178718,32997.04688
178719,94116.24219
178720,69751.97656
178721,30852.19531
178722,119981.4531
178723,138913.2344
178724,148661.8594
178725,76385.60156
178726,35613.82813
178727,58250.93359
178728,43778.00391
178729,130504.0938
178730,149894.8906
178731,84228.39844
178732,47326.53125
178733,45450.88281
178734,97531.25781
178735,59750.00781
178736,16145.88672
178737,194540.5156
178738,103537.4609
178739,84785.94531
178740,62131.25
178741,101400.8906
178742,130815.625
178743,386830.3125
178744,244219.4844
178745,74027.375
178746,96433.92188
178747,78303.11719
178748,49877.06641
178749,56039.9375
178750,40285.94531
178751,131355.1406
178752,195880.5938
178753,76409.375
178754,43264.88672
178755,11451.46875
178756,12696.66504
178757,91063.10938
178758,212026.375
178759,45320.50391
178760,58030.96094
178761,81257.82031
178762,266208.6563
178763,93804.34375
178764,371977.3125
178765,3624.424805
178766,276120.1563
178767,346353.3125
178768,723162.375
178769,142761.7344
178770,40362.61719
178771,28632.84375
178772,113096.4375
178773,335805.125
178774,92090.46875
178775,36864.04297
178776,76442.6875
178777,85767.0625
178778,27449.25
178779,12185.15527
178780,20267.88867
178781,20005.08789
178782,278001.7813
178783,34023.90625
178784,32862.29297
178785,35069.81641
178786,91791.28125
178787,13541.18555
178788,84809.86719
178789,61174.36328
178790,44621.91797
178791,107471.75
178792,49085.48047
178793,72544.44531
178794,81074.83594
178795,97825.03906
178796,114824.5078
178797,82250.78906
178798,415165.8438
178799,182869.6875
178800,68206.75781
178801,128554.3125
178802,108211.3594
178803,147968.2969
178804,156673.5781
178805,116798.9297
178806,5077.101563
178807,37081.58594
178808,34552.89844
178809,207816.7656
178810,509531.0313
178811,138308.2188
178812,-12778.93066
178813,37151.84375
178814,171693.4063
178815,29602.44336
178816,14165.77832
178817,79566.50781
178818,113472.6953
178819,8681.855469
178820,164549.3281
178821,30189.37891
178822,74056.49219
178823,30818.98242
178824,163230.4375
178825,154074.5313
178826,347583.8438
178827,167336.0156
178828,24670.20313
178829,1625.566772
178830,27075.07422
178831,57636.04297
178832,444167.7188
178833,36922.77344
178834,339986.875
178835,170472.4375
178836,278211.25
178837,58296.04297
178838,21542.82422
178839,35265.11328
178840,29199.19727
178841,35134.28516
178842,75582.23438
178843,66341.84375
178844,48303.41016
178845,157847.1719
178846,96549.1875
178847,71602.20313
178848,91239.15625
178849,50615.30469
178850,232762.0625
178851,64691.76563
178852,60087.54688
178853,24950.24609
178854,35905.67969
178855,39010.01953
178856,79315.15625
178857,5245.000977
178858,149090.7656
178859,39517.86328
178860,300212.9688
178861,186496.25
178862,50508.39844
178863,82517.53906
178864,90644.0625
178865,10616.41016
178866,16725.39063
178867,-9089.885742
178868,132305.7188
178869,214008.9219
178870,309015.4688
178871,21770.27148
178872,26335.63086
178873,66866.09375
178874,19522.50977
178875,125995.5234
178876,90809.76563
178877,130915.8281
178878,7321.742676
178879,59214.44922
178880,237224.5469
178881,411266.3438
178882,100463.6641
178883,436349.5938
178884,41814.85156
178885,59269.43359
178886,82636.67188
178887,-1185.160034
178888,63974.91016
178889,77179.41406
178890,169134.6875
178891,62849.00781
178892,107192.7188
178893,142032.7813
178894,54683.01563
178895,156681.8438
178896,38435.59375
178897,63373.05859
178898,169951.75
178899,46664.02734
178900,42694.13672
178901,223621.3906
178902,104395.9063
178903,15634.6709
178904,56924.82422
178905,38324.08984
178906,71278.74219
178907,132613
178908,146958.4375
178909,14863.97266
178910,89780.46094
178911,84777.125
178912,37803.87891
178913,68658.46875
178914,56111.31641
178915,27055.75977
178916,29233.33594
178917,-2352.096436
178918,49262.71094
178919,115278.7578
178920,143850.9531
178921,90042.01563
178922,40358.71094
178923,207209.1563
178924,145119.3281
178925,384764.5
178926,81267.34375
178927,165078.5938
178928,73443.39063
178929,183782.0313
178930,4105.192383
178931,56768.21094
178932,59877.50781
178933,266231.3438
178934,50720.39453
178935,32779.44141
178936,62676.14453
178937,70927.16406
178938,69358.77344
178939,301269.25
178940,66687.08594
178941,23250.12695
178942,3955.408203
178943,81945.125
178944,158407.2969
178945,138549.7969
178946,17067.81445
178947,8475.49707
178948,66232.60156
178949,51521.60156
178950,275351.5938
178951,13434.85254
178952,269031.5313
178953,46733.97656
178954,35437.36328
178955,568370.1875
178956,74889.75
178957,179666.9063
178958,190596.4531
178959,22201.71484
178960,14908.71875
178961,231740.375
178962,70687.19531
178963,111480.4375
178964,66760.00781
178965,30225.8418
178966,142730.6406
178967,35000.76953
178968,30997.95508
178969,83945.47656
178970,96140.53125
178971,64314.76953
178972,39772.55078
178973,382400.0938
178974,87798.22656
178975,48095.67969
178976,8038.783691
178977,17651.77734
178978,284368.9688
178979,60445.25391
178980,302235.25
178981,525121.5
178982,44512.20313
178983,328215.8438
178984,43818.43359
178985,30878.04883
178986,24024.93164
178987,90066.50781
178988,14797.71875
178989,24421.39648
178990,67807.24219
178991,413040.0938
178992,34964.45703
178993,91641.67969
178994,37895.38281
178995,48582.44531
178996,90388.96094
178997,22839.46094
178998,20898.17383
178999,103417.7734
179000,186251.75
179001,39147.80469
179002,30555.32422
179003,76815.84375
179004,97656.26563
179005,43687.88672
179006,182452.125
179007,178489.6094
179008,81439.13281
179009,125862.0781
179010,166797.3125
179011,32591.35352
179012,112575.0938
179013,226517.5313
179014,36525.76953
179015,25393.67578
179016,51805.3125
179017,123724.0156
179018,148322.5625
179019,164026.2188
179020,76913.99219
179021,57086.76563
179022,110424.7891
179023,194942.375
179024,192558.7344
179025,119519.9453
179026,59138.52344
179027,35981.98828
179028,43072.22266
179029,225262.375
179030,11980.89746
179031,99535.63281
179032,46200.14453
179033,27392.52344
179034,68385.8125
179035,195521.5625
179036,127778.1797
179037,116487.5234
179038,138832.75
179039,62401.65625
179040,368764.8125
179041,22822.62891
179042,41934.62891
179043,172723.2031
179044,43338.01172
179045,146841.7969
179046,34056.47266
179047,106247.0234
179048,128741.8438
179049,47321.63281
179050,14712.46973
179051,843.4121704
179052,53433.59766
179053,25851.94531
179054,128107.9453
179055,178239.125
179056,855715.1875
179057,17062.29297
179058,127433
179059,21923.83984
179060,115948.4063
179061,63475.06641
179062,176893.1563
179063,45852.74609
179064,43836.63281
179065,10153.9873
179066,38835.25
179067,230574.7344
179068,83722
179069,186913.5781
179070,138653.4688
179071,15076.95996
179072,149053.75
179073,262550.0313
179074,80140.21094
179075,15108.47656
179076,43918.90234
179077,22191.67188
179078,13326.89258
179079,12214.83398
179080,37277.73828
179081,21692.70898
179082,94615.76563
179083,68470.33594
179084,41763.04297
179085,54296.27344
179086,15745.83594
179087,66874.63281
179088,35745.75391
179089,277915.1875
179090,109188.4375
179091,198977.8906
179092,209447.5313
179093,258257.7813
179094,70262.39063
179095,19586.43359
179096,43730.22266
179097,112351.7734
179098,2820.431641
179099,50173.17578
179100,253385.4375
179101,3510.953613
179102,130710.625
179103,26935.75391
179104,87143.41406
179105,83335.10938
179106,174847.5313
179107,358561.0625
179108,108352.5625
179109,269108.7188
179110,70101.41406
179111,177777.625
179112,328456.4063
179113,21474.47461
179114,46774.36719
179115,47531.53125
179116,29087.74609
179117,113137.4063
179118,43532.90625
179119,250466.3125
179120,509200.4375
179121,165094.8281
179122,259336.125
179123,186789.7031
179124,83579.23438
179125,225787.5625
179126,30296.31641
179127,226512.0938
179128,114904.7109
179129,15638.81348
179130,203122.0156
179131,106319.7969
179132,55454.83203
179133,65752.09375
179134,24678.75977
179135,143119.9375
179136,158240.9844
179137,-13127.91602
179138,85294.92969
179139,115458.6016
179140,422456.1563
179141,11948.77637
179142,92542.91406
179143,103300.7656
179144,500954.7813
179145,24806.65625
179146,27840.52148
179147,218686.8906
179148,73497.71875
179149,138834.6406
179150,7626.129883
179151,28163.4375
179152,-7494.221191
179153,211847.9219
179154,31053.89453
179155,14154.57813
179156,327868.3125
179157,62621.95313
179158,62695.07422
179159,60005.76172
179160,8699.374023
179161,198008.7656
179162,88542.625
179163,261627.3281
179164,15982.22754
179165,92126.83594
179166,12773.16992
179167,203719.8281
179168,305555.125
179169,315621.75
179170,191676.4688
179171,62268.57813
179172,114084.6484
179173,181174.0313
179174,83833.96094
179175,229196.1094
179176,502239.9688
179177,14150.55859
179178,302719.8125
179179,74287.32813
179180,135781.7188
179181,155018.0313
179182,89192.07813
179183,35812.47266
179184,20492.36328
179185,154546.4844
179186,12804.06836
179187,44517.96484
179188,10853.14648
179189,34410.46875
179190,68838.40625
179191,3903.013672
179192,58294.41016
179193,89266.29688
179194,5531.053223
179195,101115.0469
179196,37020.56641
179197,14470.48828
179198,132541.7656
179199,175841.5469
179200,43834.76563
179201,134544.6875
179202,162062.6406
179203,38906.41797
179204,100370.3125
179205,4144.023926
179206,159353.2344
179207,75340.98438
179208,26822.20117
179209,97216.25781
179210,8876.12207
179211,104446.4531
179212,55562.26953
179213,39217.41797
179214,24727.52734
179215,37520.53125
179216,39251.74219
179217,31978.55078
179218,7679.272461
179219,27163.74609
179220,48239.10547
179221,87714.70313
179222,19365.86914
179223,69483.6875
179224,359795.8438
179225,112806.1484
179226,131295.75
179227,13718.91895
179228,199261.9531
179229,7703.270996
179230,224773.9531
179231,49508
179232,39553.32422
179233,244750.3906
179234,53306.30078
179235,34557.32031
179236,385206.75
179237,95853.01563
179238,258491.0313
179239,399666.375
179240,7904.911621
179241,25669.24805
179242,64540.80859
179243,134000.5156
179244,353114.2813
179245,28068.01172
179246,251724.9219
179247,46501.34375
179248,47642.24609
179249,304169.9063
179250,26299.99414
179251,113077.5156
179252,128825.1875
179253,42416.38281
179254,3202.94043
179255,8499.754883
179256,38381.84375
179257,37998.13281
179258,47348.3125
179259,30949.21875
179260,72668.71875
179261,42238.65234
179262,58273.27344
179263,244572.6406
179264,48864.39063
179265,36415.13281
179266,67377.54688
179267,35771.26172
179268,17248.24414
179269,55720.30469
179270,110804.0703
179271,41249.02344
179272,25070.47461
179273,41241.95313
179274,20660.27734
179275,14005.25586
179276,83797.07031
179277,42176.31641
179278,20053.47852
179279,26863.27148
179280,91914.4375
179281,11838.73926
179282,213926.0938
179283,46298.53906
179284,236906.9531
179285,26714.60547
179286,130563.1484
179287,214237.5781
179288,80799.5
179289,46788.67188
179290,36271.17969
179291,26093.62305
179292,104367.1719
179293,233438.1094
179294,54137.45313
179295,68926.9375
179296,176898.3281
179297,67131.9375
179298,56299.48438
179299,27741.98633
179300,33253.51953
179301,42070.55859
179302,138726.1719
179303,138190.0313
179304,103486.6172
179305,302915.25
179306,479049.9063
179307,47371.07813
179308,57582.38281
179309,46472.63281
179310,70621.65625
179311,183875.8594
179312,90662.40625
179313,52889.89453
179314,178801.9375
179315,357600.5
179316,112049.4922
179317,33668.58203
179318,14729.28516
179319,40868.77734
179320,71501.00781
179321,49564.80859
179322,33614.91016
179323,16728.14453
179324,98010.97656
179325,65471.74609
179326,145022.2813
179327,184628.7656
179328,-12515.54004
179329,17939.44531
179330,127167.3125
179331,42037.04297
179332,131770.5625
179333,66002.40625
179334,3731.164063
179335,10472.84766
179336,38936.97266
179337,552777.375
179338,81979.17969
179339,105351.9375
179340,60950.27734
179341,254235.8125
179342,21551.51758
179343,117023.2188
179344,51108.32813
179345,21100.26367
179346,61581.3125
179347,128213.1719
179348,64805.25391
179349,144194.4844
179350,42299.5
179351,138765.1563
179352,142378.2344
179353,27978.74414
179354,161169.4531
179355,99587.625
179356,-1799.425171
179357,52875.84766
179358,77178.88281
179359,145958.2813
179360,160605.1719
179361,86894.21875
179362,173740.0781
179363,147288.375
179364,107340.1563
179365,443292.5625
179366,31561.85156
179367,26662.79492
179368,43423.23047
179369,49358.20703
179370,71818.25781
179371,249169.0938
179372,122837.2813
179373,103729.0703
179374,95064.86719
179375,35617.04688
179376,104509.8984
179377,192164.9219
179378,62047.16406
179379,135057.9531
179380,1591.624146
179381,173948.375
179382,58503.85156
179383,53421.35938
179384,190017.5781
179385,30084.0293
179386,137959.9844
179387,72420.73438
179388,332099.4063
179389,15675.88965
179390,22407.65625
179391,45466.05859
179392,58043.49609
179393,42703.69141
179394,98246.24219
179395,36966.35938
179396,30491.45117
179397,86141.78125
179398,41435.52344
179399,52086.56641
179400,56566.625
179401,161536.5781
179402,74135.17969
179403,123541.375
179404,62433.60156
179405,18509.38086
179406,-3886.906982
179407,61608.90625
179408,61504.63672
179409,167629.4063
179410,13669.37598
179411,76171.42969
179412,141155.8125
179413,131658.0469
179414,27457.46875
179415,122550.0703
179416,452716.7188
179417,52681.50781
179418,146301.75
179419,239567.3594
179420,28225.63477
179421,26478.96484
179422,65292.82422
179423,42608.48828
179424,102987.8125
179425,43584.26953
179426,94683.5
179427,47234.17188
179428,187769.5156
179429,38254.25781
179430,98263.53125
179431,34919.57422
179432,148347.2656
179433,45487.69531
179434,46892.97266
179435,160517.9844
179436,51524.52344
179437,198491.0938
179438,244618.1719
179439,27713.90039
179440,270472.4688
179441,69886.4375
179442,20331.07227
179443,25888.08789
179444,35922.61719
179445,323450.0625
179446,37240.73438
179447,40459.65625
179448,167630.6719
179449,26594.85156
179450,43846.51172
179451,50623.00781
179452,26935.80469
179453,134696.9844
179454,361749.7188
179455,91239.85938
179456,135689.5469
179457,88044.9375
179458,847829.6875
179459,13187.00195
179460,111286.5781
179461,87580.39844
179462,88962.30469
179463,20070.53711
179464,15083.20313
179465,38358.97656
179466,84401.48438
179467,106054.0469
179468,14438.80469
179469,-25800.08594
179470,131447.9375
179471,300963.2188
179472,96431.77344
179473,37171.50781
179474,129504.6563
179475,105266.5156
179476,170581.4375
179477,229952.9844
179478,60528.41797
179479,240248.6406
179480,56954.91797
179481,9338.520508
179482,231023.5313
179483,27091.23633
179484,79058.38281
179485,9974.803711
179486,77246.90625
179487,306908.5
179488,26439.61133
179489,84037.13281
179490,122202.2656
179491,16745.83008
179492,160445.1875
179493,227891.1719
179494,54412.41797
179495,69021.29688
179496,24255.35547
179497,58502.30078
179498,7855.791016
179499,50760.41016
179500,111606.8906
179501,45447.65234
179502,115409.0703
179503,85958.60938
179504,38144.94922
179505,51596.13281
179506,9558.19043
179507,27539.9668
179508,409769.6875
179509,126894.0078
179510,54275.56641
179511,29823.74219
179512,183922.75
179513,86228.85156
179514,18591.66602
179515,102682.8438
179516,100100.5781
179517,246563.9531
179518,151182.7969
179519,330109.9688
179520,17638.26758
179521,75444.20313
179522,91391.91406
179523,160775.3594
179524,168046.6719
179525,80095.79688
179526,92452.38281
179527,19377.53711
179528,448660.7188
179529,22427.89258
179530,36171.32422
179531,114311.9609
179532,445892.2813
179533,122226.3906
179534,51528.65234
179535,24506.26172
179536,41025.72266
179537,144099.0313
179538,28617.61719
179539,44972.78906
179540,63605.625
179541,520411.6563
179542,82375.67188
179543,18422.66406
179544,426727.4688
179545,38802.46484
179546,52818.17188
179547,85005.5625
179548,36744.91016
179549,401.2495728
179550,268324.7813
179551,74400.77344
179552,101875.7969
179553,534320.75
179554,88124.65625
179555,48633.84766
179556,62243.04297
179557,22103.58008
179558,31498.49609
179559,43090.5
179560,6629.814941
179561,75976.02344
179562,246828.6875
179563,71927.96094
179564,66242.5625
179565,127956.9453
179566,113817.1406
179567,32410.83008
179568,271507.0938
179569,39964.73828
179570,82917.39844
179571,62458.99219
179572,1707.416626
179573,132857.4531
179574,79371.99219
179575,223483.7188
179576,95778.5
179577,58933.30078
179578,82885.78906
179579,37878.53516
179580,22820.48633
179581,231628.1406
179582,20767.56055
179583,109945.0469
179584,113949.8438
179585,22630.95703
179586,24607.25977
179587,147963.8594
179588,75453.24219
179589,159680.9531
179590,43310.45703
179591,121046.8438
179592,11001.51758
179593,78926.46875
179594,44898.13281
179595,312632.0313
179596,4464.740234
179597,124542.1406
179598,63214.21875
179599,47690.87891
179600,91040.05469
179601,20581.70898
179602,249897.7969
179603,23418.50195
179604,15349.8418
179605,36151.29688
179606,271463.375
179607,6177.854004
179608,10691.81445
179609,58930.89063
179610,38844.84375
179611,426801.5625
179612,42253.90625
179613,74955.28125
179614,109493.3828
179615,42142.42188
179616,39413.53906
179617,61019.71875
179618,34384.17578
179619,33190.625
179620,22460.67383
179621,497556.125
179622,55872.69141
179623,11264.89453
179624,141728.125
179625,9947.375
179626,163663.375
179627,-276.3245544
179628,146426.8906
179629,505635.7813
179630,51087.99609
179631,20807.12109
179632,40802.42578
179633,210269.2188
179634,84990.89063
179635,35589.10938
179636,34669.82031
179637,113219.9219
179638,132856.1875
179639,20255.59766
179640,36480.47656
179641,98430.25781
179642,33422.74219
179643,121647.3047
179644,14950.83008
179645,34455.80078
179646,253625.3906
179647,178626.2813
179648,68636.53125
179649,53267.60547
179650,289594.6563
179651,58256.57813
179652,125921.0391
179653,158825.4688
179654,184833.3281
179655,199441.8438
179656,104041.375
179657,76105.73438
179658,150141.625
179659,71228.1875
179660,11088.66406
179661,46609.72266
179662,26830.57031
179663,112111.0859
179664,-265.0178528
179665,37726.19141
179666,45604.95703
179667,16838.89648
179668,-2491.02124
179669,1859.480957
179670,87557.34375
179671,54746.19141
179672,73382.10156
179673,97427.55469
179674,142111.9063
179675,433670.0625
179676,48924.05469
179677,59320.45703
179678,79610.80469
179679,37289.70313
179680,77866.32813
179681,106860.8516
179682,109335.5313
179683,532709.9375
179684,174236.2969
179685,40766.98047
179686,22770.11914
179687,-3462.317383
179688,79910.72656
179689,99866.85938
179690,152982.5469
179691,155436.8125
179692,122731.3359
179693,560651.75
179694,107384.3125
179695,59516.53906
179696,46221.02734
179697,123766.8047
179698,17138.58789
179699,121486.6406
179700,49423.99219
179701,122745.2031
179702,209829
179703,149722.0938
179704,121792.5234
179705,123336.4453
179706,26860.72852
179707,29574.79492
179708,131936.0156
179709,85505.36719
179710,58907.77344
179711,233808.9688
179712,43138.17969
179713,32272.33789
179714,7304.125
179715,75900.05469
179716,22833.06641
179717,83461.03906
179718,81853.375
179719,39563.59375
179720,118371.2734
179721,82015.10938
179722,43971.60938
179723,97146.60938
179724,16204.95215
179725,22247.44531
179726,270583.9375
179727,30015.62695
179728,109425.5078
179729,59318.4375
179730,86538.4375
179731,91711.85938
179732,47700.50781
179733,47872.85547
179734,56976.96094
179735,103573.4141
179736,21716.32813
179737,37225.48438
179738,141926.3281
179739,79644.55469
179740,204562.5313
179741,104211.8594
179742,770284.9375
179743,421383.4063
179744,89171.28906
179745,25426.51758
179746,172212.3906
179747,60418.86719
179748,335633.5938
179749,17971.80859
179750,154575.4063
179751,109216.4453
179752,90331.75781
179753,63324.5625
179754,609166.375
179755,40922.79688
179756,512184.875
179757,10886.91699
179758,92468.64844
179759,50063.92969
179760,42564.10547
179761,103586.6875
179762,40085.58984
179763,29053.67773
179764,296682.1563
179765,287325.5938
179766,1885.258789
179767,50345.55859
179768,116828.9453
179769,125294.3672
179770,186856.3438
179771,26223.99805
179772,50789.34766
179773,93198.80469
179774,65094.29297
179775,107115.7578
179776,4585.735352
179777,64244.13281
179778,48509.28516
179779,590.1387329
179780,374020.875
179781,57502.21875
179782,59643.78516
179783,68023.39063
179784,-1416.054688
179785,155247.1563
179786,94445.80469
179787,86411.04688
179788,96207.65625
179789,211077.125
179790,214897.3281
179791,23764.84961
179792,39955.78125
179793,23810.8418
179794,106690.5781
179795,203848.3438
179796,44961.21875
179797,329804.0938
179798,98965.07031
179799,68263.0625
179800,92381.65625
179801,146173.8594
179802,111791.4453
179803,6460.186035
179804,56206.75781
179805,834084.9375
179806,128805.7188
179807,448103.4375
179808,82623.98438
179809,27319.11914
179810,40967.29297
179811,64179.54688
179812,96008.29688
179813,26399.26758
179814,18365.11523
179815,171264.5938
179816,102234.5313
179817,32666.89648
179818,102972.0625
179819,127264.1094
179820,60225.15625
179821,193026.0313
179822,126472.9141
179823,97700.63281
179824,219312.4844
179825,19708.62109
179826,80581.60156
179827,303289.0625
179828,261733.5313
179829,31884.99219
179830,41172.71094
179831,39154.57422
179832,125622.6094
179833,418614.9375
179834,105803.125
179835,84446.01563
179836,18783.23633
179837,65639.66406
179838,29476.56641
179839,211165.375
179840,239815.1563
179841,26354.65039
179842,192675.4531
179843,122517.4063
179844,93903.63281
179845,27746.25195
179846,83351.84375
179847,116126.1172
179848,198289.4688
179849,31370.18945
179850,40993.69141
179851,36952.98828
179852,149099.7031
179853,61667.47656
179854,45891.27734
179855,159830.3281
179856,16751.53516
179857,63481.63672
179858,129402.6016
179859,137398.7344
179860,35646.82031
179861,18599.16211
179862,23380.23828
179863,251345.7969
179864,225651.5156
179865,15260.85352
179866,16075.10449
179867,483104.2813
179868,85471.97656
179869,78270.50781
179870,236210.5469
179871,91090.27344
179872,241265.0469
179873,44173.22266
179874,66880.96094
179875,25451.84766
179876,132091.9688
179877,21299.2168
179878,105913.2578
179879,57456.54688
179880,37485.21484
179881,11132.38574
179882,17675.4082
179883,40401.34766
179884,65807.86719
179885,56105.05078
179886,81240.45313
179887,88470.92188
179888,119016.0938
179889,94695.64844
179890,36583.48438
179891,34846.64844
179892,38626
179893,39524.73047
179894,267390.875
179895,77556.875
179896,47287.17188
179897,30284.85742
179898,254596.2344
179899,8043.191406
179900,142853.9063
179901,41793.73438
179902,62874.67188
179903,13919.93164
179904,38743.33984
179905,89573.28125
179906,29768.67578
179907,45184.57422
179908,45706.38281
179909,18595.33398
179910,179658.6094
179911,36234.82031
179912,172049.0938
179913,208263.9375
179914,258596.5938
179915,129919.9063
179916,374432.9375
179917,57890.27734
179918,216410.6406
179919,95170.22656
179920,89572.02344
179921,49615.02344
179922,92530.89063
179923,85432.30469
179924,216131.5313
179925,95218.83594
179926,35940.32031
179927,46266.24219
179928,69611.51563
179929,30121.85547
179930,205412.3906
179931,97625.89063
179932,71701.03125
179933,109516.7188
179934,170664.6563
179935,4831.851074
179936,46711.74219
179937,378203.7188
179938,88604.60938
179939,-3843.470459
179940,771894.5
179941,43053.22266
179942,30053.44141
179943,104116.3125
179944,7849.096191
179945,379395.6875
179946,74770.32813
179947,1676.950195
179948,54973.30469
179949,93612.33594
179950,132976.8438
179951,52897.95313
179952,50753.19531
179953,64574.58984
179954,96699.14063
179955,200458.8281
179956,86167.74219
179957,106089.6094
179958,129974.2734
179959,55280.5625
179960,-14656.23145
179961,304508.0313
179962,276797.2813
179963,96017.94531
179964,326701.0625
179965,25983.41602
179966,128382.6641
179967,45284.90234
179968,40473.71484
179969,318659.0938
179970,28158.20898
179971,277512.8438
179972,361013.5313
179973,36291.22656
179974,19754.37891
179975,46626.07813
179976,631.4569702
179977,306951.0313
179978,39720
179979,34604.21484
179980,57231.85938
179981,-12435.07129
179982,58068.16016
179983,137819.6406
179984,36515.41797
179985,60135.96484
179986,288258.125
179987,41343.98438
179988,67247.52344
179989,127761.6875
179990,170054.3125
179991,118541.8594
179992,21151.05664
179993,148960.125
179994,65943.42188
179995,470204.1563
179996,33298.23438
179997,85714.54688
179998,63293.82031
179999,71331.71875
180000,59707.74609
180001,58402.07031
180002,134870.2344
180003,46092.40234
180004,73990.15625
180005,42741.91797
180006,140042.5
180007,431890.8125
180008,45449.20313
180009,46196.52734
180010,305995.7813
180011,909229.3125
180012,169742.5781
180013,39253.56641
180014,45012.34766
180015,150093.9375
180016,58130.64844
180017,18470.43945
180018,27618.1582
180019,394976.6875
180020,158641.1563
180021,108429.3047
180022,30380.4043
180023,86261.99219
180024,156903.6719
180025,29319.20117
180026,75186.38281
180027,158536.3906
180028,177897.2969
180029,71845.4375
180030,38884.84375
180031,43089.13672
180032,10770.87793
180033,442117.8125
180034,66321.53125
180035,107696.4219
180036,60783.99609
180037,103918.9141
180038,238609.8594
180039,46890.67969
180040,61577.82422
180041,16334.12109
180042,72613.83594
180043,146371.0156
180044,21235.24414
180045,86821.72656
180046,72202.71875
180047,27719.76367
180048,131732.3906
180049,22093.97656
180050,59047.10547
180051,23625.80859
180052,46410.08203
180053,42563.11328
180054,100013.1094
180055,347263.4063
180056,26093.56836
180057,426947.375
180058,51634.27734
180059,35819.12891
180060,29768.37891
180061,269251.8125
180062,46125.04688
180063,28580.55469
180064,153448.4063
180065,8952.65332
180066,33489.12109
180067,36132.75
180068,50571.19531
180069,17078.08594
180070,170444.5
180071,41376.66016
180072,197846.7188
180073,227653.5625
180074,327373.8438
180075,28264.78906
180076,50109.23047
180077,456503.375
180078,70663.67188
180079,89064.96094
180080,40063.00391
180081,133730.2188
180082,45159.96484
180083,1053892
180084,130160.2969
180085,51335.66406
180086,47414.46484
180087,367727.1563
180088,84097.05469
180089,247156.3281
180090,123060.1563
180091,112424.3828
180092,57177.45313
180093,110608.8203
180094,56581.66797
180095,40306.28125
180096,40733.51953
180097,59711.55078
180098,279374.6875
180099,35354.8125
180100,44695.94141
180101,102452.1797
180102,49563.16406
180103,54131.59375
180104,40773.52734
180105,316772.5313
180106,21792.07617
180107,52013.89063
180108,205188.4531
180109,31599.41797
180110,25439.7207
180111,107856.9922
180112,108705
180113,19401.04102
180114,155303.4063
180115,314994.8125
180116,90283.8125
180117,308485.5938
180118,391631.9063
180119,46644.76172
180120,179741.4688
180121,51187.57813
180122,139597.375
180123,24314.43945
180124,137776.1875
180125,13167.72266
180126,202342.2344
180127,496439.125
180128,132340
180129,196159.5156
180130,166170.5469
180131,40516.32031
180132,191213.7031
180133,68532.96094
180134,-4095.835449
180135,128789.5781
180136,52718.36719
180137,134916.3906
180138,208615.7969
180139,62920.86328
180140,287604.9375
180141,65110.65234
180142,325222.7188
180143,42615.84375
180144,138549.2969
180145,260212.5625
180146,274362.7813
180147,109531.4141
180148,4355.583984
180149,99722.67969
180150,71308.41406
180151,73159.83594
180152,223118.7813
180153,102486.6328
180154,81296.85938
180155,504246.2188
180156,117719.9453
180157,59834.02344
180158,78959.27344
180159,61190.90625
180160,145998.2656
180161,408644.1563
180162,75014.5
180163,83456.67188
180164,30478.1875
180165,1714.340332
180166,23890.19727
180167,135886.2188
180168,46731.12109
180169,43107.10938
180170,83526.77344
180171,24604.67773
180172,50750.55859
180173,29104.91992
180174,45040.68359
180175,109636.2344
180176,28479.01367
180177,104242.0938
180178,36610.28906
180179,58371.97656
180180,11935.85742
180181,81151.60938
180182,23082.48633
180183,102513.0703
180184,48305.17188
180185,280621.7813
180186,233902.6406
180187,21632.88477
180188,45051.93359
180189,410948.5625
180190,20461.11523
180191,55718.72656
180192,42643.22266
180193,219903.6719
180194,108916.2891
180195,97754.03125
180196,107033.8906
180197,71902.5
180198,60027.70703
180199,34279.68359
180200,54242.94531
180201,66919.03906
180202,46010.25391
180203,312996.5938
180204,14049.6582
180205,940525.75
180206,101541.625
180207,24181.80859
180208,102771.5078
180209,54475.19141
180210,227673.2188
180211,7956.242188
180212,41392.10156
180213,10864.24121
180214,3706.660645
180215,23207.18164
180216,13392.48242
180217,28878.53125
180218,161259.4375
180219,146217.2656
180220,75342.64063
180221,13131.90918
180222,89656.35156
180223,447783.2813
180224,123197.6484
180225,31111.30078
180226,173043.4063
180227,107699.0156
180228,48938.45313
180229,231612.0625
180230,308337.3438
180231,54453.375
180232,29107.44727
180233,297612.0938
180234,212317.9844
180235,79900.94531
180236,76315.07813
180237,107441.6328
180238,95638.83594
180239,180280.0625
180240,104664.625
180241,73571.74219
180242,126646.3203
180243,17449.75586
180244,10853.2793
180245,123837.7891
180246,36592.97656
180247,81242.71094
180248,99914.375
180249,57688.625
180250,160974.4688
180251,267545.0313
180252,240389.9688
180253,15931.37793
180254,89542.78125
180255,43636.33594
180256,353407.1875
180257,112394.4766
180258,108747.1016
180259,75268.64844
180260,115935.1094
180261,15212.3418
180262,144036.3594
180263,151693.8125
180264,384844.3125
180265,123037.5313
180266,54211.27344
180267,135387.7813
180268,423994
180269,180560.9063
180270,248922.0156
180271,114604.3828
180272,153786.6719
180273,303093.7813
180274,82809.125
180275,37302.85938
180276,17121.67578
180277,174511.0469
180278,75484.30469
180279,64997.04297
180280,115039.5156
180281,10688.41602
